page,issue_candidate,score,matched_patterns,review_text
22,packaging,1,"hop vo","Mùi hương: nồng, không thơm thảo dược như qc Phù hợp với loại da: phải đánh bọt kỹ, nếu không sẽ bị ngứa da. Có lẽ k phù hợp với da nhạy cảm Công dụng: tắm lại với nước k bị nhớt Sản phẩm không còn nguyên vẹn, không có màng bọc trên đầu chai, đã bị chiết ra, lượng sữa tắm còn lại ít hơn so với dung tích ghi trên bao bì. Vạch đánh dấu trên ảnh là thể tích thật. Gói hàng không cẩn thận. Bọc khí chống sốc để cho có, chỉ lót 1 lớp ở mặt dưới, không có tác dụng chống sốc nếu bị va đập. Chưa sử dụng nên chưa đánh giá chất lượng. Mua hàng hãng mà như mua hàng của gian thương. Tự đánh mất uy tín thương hiệu 😏 Không bao giờ mua lại. 0:29 2 1 2 20 21 22 23 24 CÁC SẢN PHẨM KHÁC CỦA SHOP Xem Tất Cả Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 800g 202.000 ₫ 4.9 100k+ đã bán Nước rửa tay sạch khuẩn Lifebuoy Túi 400G 59.000 ₫ 4.9 100k+ đã bán Nước Rửa Tay Lifebuoy Bảo Vệ Khỏi 99.9% Vi Khuẩn Gây Bệnh Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 450G 77.000 ₫ 4.9 100k+ đã bán [LIVE] Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 210.600 ₫ 4.9 10k+ đã bán Sữa Tắm Lifebuoy Sạch Khuẩn Bảo Vệ Khỏi 99.9% Vi Khuẩn, Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 800G 180.000 ₫ 4.9 40k+ đã bán Lăn ngăn mùi hương nước hoa cao cấp AXE 45ml, công nghệ hóa mồ hôi thành mùi hương thơm mát 72h 70.000 ₫ 4.9 5k+ đã bán Lăn ngăn mùi dưỡng sáng cao cấp Dove tinh chất serum dành cho nữ với 3% Niacinamide 45ml 75.000 ₫ 4.9 200k+ đã bán Sữa Tắm Lifebuoy Sạch Khuẩn Bảo Vệ Khỏi 99.9% Vi Khuẩn Chứa Ion Bạc+ Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 800G 167.000 ₫ 4.9 100k+ đã bán Nước Rửa Tay Lifebuoy Vitamin+ Combo 2 chai 450g/chai 155.000 ₫ 4.9 20k+ đã bán Combo 2 Túi Nước Rửa Tay Lifebuoy Vitamin+ 1kg/túi 267.000 ₫ 4.9 20k+ đã bán Combo 3 Kem đánh răng P/S Trắng Răng Lành Tính - 100% Công Thức Được Kiểm Chứng 147.000 ₫ 4.9 20k+ đã bán Sữa Tắm Lifebuoy Bảo Vệ Khỏi Vi Khuẩn Gây Bệnh Với Ion Bạc+ Hỗ Trợ Đề Kháng Da Tự Nhiên 1000G 196.000 ₫ 4.9 60k+ đã bán [LIVE] Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 214.500 ₫ 4.9 100k+ đã bán Xịt nước hoa nam toàn thân AXE 135ml, lưu hương và khử mùi lên đến 48h 94.000 ₫ 4.9 100k+ đã bán Kem đánh răng P/S Thảo Dược 100g/150g, cho 10 lợi ích toàn diện, như giảm ê buốt, trắng răng, hơi thở thơm mát 50.000 ₫ 4.9 9k+ đã bán Sữa tắm dưỡng thể thiên nhiên trắng sáng da Hazeline 1kg 139.000 ₫ 4.9 100k+ đã bán Xịt thơm nước hoa cao cấp AXE 135ml, Fine Fragrance mist lưu hương tinh tế và khử mùi lên tới 72h 127.000 ₫ 4.9 30k+ đã bán [DEAL SỐC] Xịt thơm nước hoa cao cấp AXE 135ml, Fine Fragrance mist lưu hương tinh tế và khử mùi lên tới 72h 116.000 ₫ 4.9 10k+ đã bán Bộ 3 Kem Đánh Răng Closeup Diamond Attraction - Trắng răng sau 1 lần chải 100g 99.000 ₫ 4.7 100k+ đã bán [CHÍNH HÃNG ĐỘC QUYỀN] Smoothie Tẩy Tế Bào Chết Body Dove Chăm Da Sáng Mịn 298g/280g 168.000 ₫ 4.9 800k+ đã bán Combo 2 Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 270g Nhỏ Gọn, Tiện Dụng 134.000 ₫ 4.8 8k+ đã bán [LIVE] Combo 3 Kem Đánh Răng Closeup Trắng Răng Thơm Mát thành phần Thiên Nhiên 230G 164.949 ₫ 4.9 2k+ đã bán Kem đánh răng P/S Chuyên Gia Chăm Sóc Nướu - Sạch khe nướu, ngừa vấn đề răng miệng phổ biến 76.600 ₫ 4.9 10k+ đã bán Kem đánh răng Closeup White Now - Trắng Bật Tông 3X TỨC THÌ với Công nghệ Ánh Sáng Xanh 100g 66.000 ₫ 4.9 30k+ đã bán CÓ THỂ BẠN CŨNG THÍCH -17% [DAILY] Sữa Tắm Lifebuoy 800gr Detox Sạch Sâu Khỏi Bụi Mịn Pm2.5 100% Từ Thiên Nhiên Hasaki #ShopThinhHanh 4.9 179.000 ₫ Đã bán 100k+ -3% Combo 2 Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 270g Nhỏ Gọn, Tiện Dụng 4.8 134.000 ₫ Đã bán 8k+ Set Quà Tặng Nam Móc Khoá Bóng Đá Bóng Rổ 4.8 49.000 ₫ Đã bán 5k+ -30% Kem body trắng da Glowcode dưỡng trắng nách giảm thâm nách khuỷu tay Đầu gối dưỡng ẩm với niacinamide #ShopThinhHanh 4.9 69.000 ₫ Đã bán 600k+ -25% Bánh tráng phơi sương CATSKY FOOD combo bánh tráng sốt muối béo đồ ăn vặt tiện lợi - COMBO MUST TRY #ShopThinhHanh 4.9 59.000 ₫ Đã bán 600k+ -2% Sáp Khử Mùi & Ngăn ố vàng áo OLD SPICE 85g, thơm lâu vượt trội, nhiều mùi hương (Sáp xanh) - Mỹ 4.9 175.000 ₫ Đã bán 70k+ -40% Sạc dự phòng 20000mah Gutek GT229 sạc nhanh 22,5w dung lượng pin lớn tích hợp dây sạc cho điện thoại 4.8 265.000 ₫ Đã bán 100k+ -19% Lăn Khử Mùi Axe Hương Nước Hoa Blue Lavender 45ml 5.0 60.000 ₫ Đã bán 1k+ -2% Sữa Tắm Tràm Trà Cokki BIG SIZE 800ml - Công Thức pH 5.5 Dịu Nhẹ Cho Da Nhạy Cảm - BHA & Vitamin E Loại Bỏ Dầu Thừa & Sạch Sâu Lỗ Chân Lông - Phù Hợp Cho Cả Nam & Nữ 4.9 128.000 ₫ Đã bán 8k+ -10% [VOUCHER LIVE 100K] Xe đạp Yomi nam giỏ nhựa dành cho bé trai, đủ size từ 12-14-16 (bé 2 đến 6 tuổi) #ShopThinhHanh 4.7 719.000 ₫ Đã bán 10k+ -3% Túi refill sữa rửa mặt giúp làm sạch sâu và dưỡng ẩm Cerave Hydrating Cleanser 473ML 4.9 383.150 ₫ Đã bán 60k+ -43% Hộp 4000 Chun Buộc Tóc Cao Su – Siêu Co Giãn, Êm Tóc Bé[T1-KHO3] #ShopThinhHanh 4.9 39.000 ₫ Đã bán 5k+ -24% Lăn nách đá khoáng Soft Stone 4.9 195.000 ₫ Đã bán 30k+ -32% Ốp lưng iphone TPU Silicon Bảo Vệ Bốn Góc Trong Siêu Chống Sốc 6plus/7plus/8plus/x/xs/11/12/13/14/15/16/17/pro/max U4-13 4.9 16.900 ₫ Đã bán 600k+ -40% Grace and Glow Body Wash Sữa tắm trắng da dưỡng ẩm tẩy da chết 400ml 4.9 90.380 ₫ Đã bán 10k+ -24% Sáp Khử Mùi Old Spice Timber 73g 4.9 172.550 ₫ Đã bán 10k+ -38% Combo 2 quần short đùi thể thao THÁI KHANG loại quần đùi ngắn 2 túi thoải mái QUAN06 4.9 99.000 ₫ Đã bán 3k+ -24% Sáp Khử Mùi Old Spice Fiji Deodorant 85g 5.0 172.550 ₫ Đã bán 2k+ -8% Sữa Tắm Detox Matcha & Khổ Qua Hỗ Trợ Giảm Mụn Cơ Thể Và Sạch Sâu Chai Lifebuoy Guardian 800Gr 4.9 195.000 ₫ Đã bán 80k+ -40% [MUA 2 GIẢM 40%] Combo 2 Kem body trắng da Glowcode dưỡng trắng nách giảm thâm nách khuỷu tay Đầu gối dưỡng ẩm #ShopThinhHanh 4.9 96.000 ₫ Đã bán 400k+ -15% Combo 2 Dầu Gội Clear Thảo Dược, Gừng Hoa Cúc Nuôi Dưỡng Da Đầu Từ Gốc, Sạch Gàu Và Giảm Gãy Rụng 630g 4.6 366.000 ₫ Đã bán 40k+ -47% dosen pro sạc dự phòng pd22.5w 10000mah 30000mah 50000mAh pin dự phòng màn hình led tích hợp tích hợp 4.8 194.332 ₫ Đã bán 30k+ -3% Bọt vệ sinh nam giới Oniiz Dung dịch tạo bọt 100ml 4.9 87.420 ₫ Đã bán 5k+ -27% [TẶNG Túi 200G/ 450G] Sữa tắm hương nước hoa Pháp Enchanteur Deluxe 650g / 900g (Tặng mùi ngẫu nhiên) 4.9 185.000 ₫ Đã bán 30k+ -25% Combo 2 Lăn khử mùi Romano Khử mùi vượt trội, Hương nam tính suốt 48H 50ml / 65ml 4.9 106.000 ₫ Đã bán 60k+ -24% Combo 2 quần short kaki nam THÁI KHANG vải cotton kaki dày mềm mặc mát QUAN01 4.9 241.250 ₫ Đã bán 30k+ Dầu Gội Nguyên Xuân 350ml-600ml Dầu Gội Đầu Dược Liệu Nguyên Xuân ... 4.9 151.000 ₫ Đã bán 1k+ -39% [Live] Sữa tắm Tây Thi (chai 200ml/ 500ml - Hoa anh đào) làm sạch da nhẹ dịu dành cho da mụn, kèm quà tặng Đặc biệt 4.9 150.000 ₫ Đã bán 30k+ -29% Lăn Sáp khử mùi Old Spice 85gr (Sáp Xanh) - Ngăn Mùi và Ố Vàng Áo 4.9 139.000 ₫ Đã bán 10k+ Sạc nhanh SHIRA 20000 mAh, tích hợp 4 cổng sạc, màn hình LED, PD 22.5W, tiện lợi, BH 12 tháng 4.9 400.000 ₫ Đã bán 20k+ -1% Sáp ngăn mùi cho nam Romano 50g - Khử mùi 72H 5.0 71.000 ₫ Đã bán 10k+ -12% Sáp khử mùi Old Spice (Sáp trắng, sáp xanh_ Khử mùi và ngăn tiết mồ hôi) - HKT Shop 5.0 168.000 ₫ Đã bán 60k+ (hoả tốc Hà Nội) quạt cầm tay mini đeo cổ goojodo gập 180 4.7 200.000 ₫ Đã bán 72 -12% Lốc 3 Xà Bông Cục SAFEGUARD Sạch 99% Vi Khuẩn Cho Da-HoaHồng/TrắngTinhKhiết/ThảoMộc//DịuNhẹ 4.9 57.000 ₫ Đã bán 40k+ -17% Dầu Gội Clear Thảo Dược Nuôi Dưỡng Da Đầu Từ Gốc, Sạch Gàu Và Giảm Gãy Rụng 630g 4.9 179.000 ₫ Đã bán 10k+ -8% Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 4.9 198.000 ₫ Đã bán 20k+ -24% Sáp Khử Mùi Old Spice Pure Sport High Endurance Dành Cho Nam Giới Chơi Thể Thao Và Vận Động 85g 4.9 136.000 ₫ Đã bán 20k+ -53% （44Sạc dự phòng 50000mAh sạc nhanh 22,5w dung lượng pin lớn có dây cắm nhiều điện thoại 274.412 ₫ Sữa Tắm Chăm Da Sạch Khuẩn Lifebuoy 800g 5.0 172.000 ₫ Đã bán 20k+ -50% Áo thun nam trung niên Thái Khang vải thun lạnh mặc siêu mát ATK01 4.9 119.500 ₫ Đã bán 40k+ -6% Dầu Gội Dược Liệu Nguyên Xuân 450ml/470g | Guardian Việt Nam 5.0 174.000 ₫ Đã bán 1k+ -11% Sữa tắm trắng da hương nước hoa Gervenne 450g / 900g / 1.2l (3 mùi) ( Tặng mùi ngẫu nhiên ) - Live 4.9 68.000 ₫ Đã bán 30k+ Dầu Gội Bồ Kết Thorakao 750ml 4.9 100.000 ₫ Đã bán 80k+ -36% Sữa tắm mụn lưng, giảm nang lông, ngừa thâm mụn chiết xuất Tràm trà úc và trầu không NEOSKIN 250ml 4.9 179.000 ₫ Đã bán 10k+ -7% 2 IN 1 Combo sữa tắm nước hoa Grace and Glow 400ml + 400ml - Dưỡng ẩm sáng da tẩy tế bào chết 4.9 186.200 ₫ Đã bán 7k+ -23% [Mã FMCGWA101 giảm 8% đơn 250K] Sữa Tắm Old Spice Timber Sandal Wood 532ml 4.9 184.450 ₫ Đã bán 8k+ Xem Thêm Mã giảm giá của Shop Giảm 4% Đơn Tối Thiểu 159k₫ Giảm tối đa 8k₫ Sản phẩm nhất định Đã dùng 80%, HSD: 31.05.2026 Lưu 5 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
23,packaging,2,"hop vo; khong co chong soc","Phù hợp với loại da: ok Mùi hương: nhẹ Shoppe đóng gói hàng chán quá không có chống sốc may mà không vỡ"
24,packaging,1,"hop vo","Công dụng: làm sạch da Phù hợp với loại da: da thường Mùi hương: thơm hoa sen Giao hàg đã chậm rồi. Nhưng khi giao đến nơi thì vò hộp bị tung hết cả ra, như đã bị bóc trước. Hộp sp bên trong thì méo mò, như hàng kém chất lượng 0:08"
24,packaging,1,"hop vo","Mùi hương: hoa sen Công dụng: sữa tắm Phù hợp với loại da: tất cả Hàng tặng thì tặng nhưng tặng cái chai ntn xog bị đổ hết r, trông lem nhem thì thôi khỏi tặng lz. K hài lòng 1 tí nào😒 0:11"
24,packaging,1,"hop vo","Công dụng: oke Mùi hương: oke Phù hợp với loại da: oke Đã mua hàng vừa mua được qua mua thêm. Lại ko có quà trên ảnh thấy có quà 0:04"
25,packaging,1,"hop vo","Phù hợp với loại da: mọi loại da Công dụng: làm sạch Mùi hương: hoa sen thảo dược Rất chê cách đóng gói sản phẩm của shopee ở kho Thuận Thành - Bắc Ninh. Hàng không bọc để sản phẩm chảy ra hết, hàng bị móp méo bị rách thùng hàng. Chất lượng đóng hàng rất tệ chê rất nhiều. Nhưng ko thể phủ nhận shiperr thân thiện, còn hàng thì chê. Lần đầu đánh giá sản phẩm 1 sao như thế này 0:19"
25,wrong_missing_item,2,"giao sai; shop giao sai","Shop giao sai loại hàng, nt ko trả lời khách. Mất thời gian còn thêm bực mình 0:04 1 trungquang2k"
25,packaging,1,"hop vo","Công dụng: Chưa rõ Mùi hương: chưa rõ Phù hợp với loại da: chưa dùng Ghi 850g mà giao có 800g?? Đọc đánh giá ai cũng 850g mà mình 800g? Làm ăn lươn lẹo. Lấy đèn flash soi thì trong bình chỉ đầy tầm 60-70%. Nch là lươn lẹo 0:10"
26,packaging,2,"dong goi so sai; goi so sai","Sản phẩm đóng gói sơ sài, có mỗi 2 miếng xốp ở 2 đầu :))) Lượng sản phẩm bị hao hụt 1 ngón tay (mình không nghĩ là thể tích thực của nó như vậy), nó bị chảy có 1 chút ra phần hộp mà phần nắp lại bị lỏng nên có khả năng đã bị lấy bớt ra ngoài :) Thật sự rất thất vọng :))) 3 namart.vn"
27,packaging,1,"dong goi te","Giao hàng nhanh Đóng gói tệ để tràn xà phòng rất nhiều không hài lòng Video mang tính chất nhận xu 2 tranglau123"
27,price_value,1,"gia cao","Giá 173k có quà tặng mà nhận về k thấy tặng đâu. Chấp nhận mua giá cao hơn các shop khác mà nhận về thất vọng thật sự"
27,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, sản phẩm chảy chùm tum ra hết 0:44"
