row_index,old_sentiment,new_sentiment,reason,review_text,cleaned_review,issue
4768,negative,neutral,neutral_or_mild_mixed,"Hương vị: tạm ổn Bao bì/Mẫu mã: đẹp,shop gói kĩ,có thiệp cảm ơn hành phi hơi cay quá,bánh tráng khó tách muốn xỉu,bơ nó hơi nhạt,mặn thêm một chút thì ổn hơn hành phi đến mình nó hơi bị vụn quá,chắc do bên vận chuyển bánh tráng hút chân không cẩn thận,hành phi có seal bảo vệ,bơ trong chai dễ xịt giá hơi cao 1 t*****6",hương vị tạm ổn bao bì mẫu mã đẹp shop gói kĩ có thiệp cảm ơn hành phi hơi cay quá bánh tráng khó tách muốn xỉu bơ nó hơi nhạt mặn thêm một chút thì ổn hơn hành phi đến mình nó hơi bị vụn quá chắc do bên vận chuyển bánh tráng hút chân khong cẩn thận hành phi có seal bảo vệ bơ trong chai dễ xịt giá hơi cao 1 t 6,product_quality
4769,negative,neutral,neutral_or_mild_mixed,"Bao bì/Mẫu mã: bình thường Hương vị: ổn Đóng gói sạch sẽ, còn tặng thêm 2 viên kẹo. Hơi thất vọng xí vì bánh tráng ko được dẻo lắm, còn hơi cứng và khó gỡ, gỡ là rách 😢",bao bì mẫu mã binh thuong hương vị ổn đóng gói sạch sẽ còn tặng thêm 2 viên kẹo hơi thất vọng xí vì bánh tráng khong duoc dẻo lắm còn hơi cứng và khó gỡ gỡ là rách,product_quality
4780,neutral,positive,received_enough_or_matches_description,"Giao nhanh, đúng hàng, đủ số lượng. Bánh tráng dai quá, dính chặt lại với nhau thành 1 tệp nên rất khó bóc. Dai quá nên nhai bị đau mỏi hàm. Ruốc hành phi thơm, nếu có thêm chút vị cay nhẹ sẽ ngon hơn. Bơ sánh mịn, ko tanh, ko ngấy. 0:23",giao nhanh đúng hàng đủ số lượng bánh tráng dai quá dính chặt lại với nhau thành 1 tệp nên rất khó bóc dai quá nên nhai bị đau mỏi hàm ruốc hành phi thơm nếu có thêm chút vị cay nhẹ sẽ ngon hơn bơ sánh mịn khong tanh khong ngấy 0 23,product_quality
4785,negative,neutral,neutral_or_mild_mixed,"Trời ơi cái bánh siêu mì, tách miếng nào rách tùm lum miếng đấy. Quạo cọ vô cùng. Đã thử đủ cách, tách từng nửa ra một, lần sau sẽ không mua siêu mì nữa. Khó chệu vô cùng. May mà mua combo khác có bánh siêu gạo, ít ra cũng được ăn yên ổn nên bớt quạo chút -.- 0:04",trời ơi cái bánh siêu mì tách miếng nào rách tùm lum miếng đấy quạo cọ vô cùng đã thử đủ cách tách từng nửa ra một lần sau sẽ khong mua siêu mì nữa khó chệu vô cùng may mà mua combo khác có bánh siêu gạo ít ra cũng duoc ăn yên ổn nên bớt quạo chút 0 04,product_quality
4789,negative,positive,received_enough_or_matches_description,giao hàng như hình chỉnh chu lắm mà đăng ăn có cục đá nhỏ :))),giao hàng như hình chỉnh chu lắm mà đăng ăn có cục đá nhỏ,product_quality
4800,negative,positive,strong_positive_or_good_value,"Bánh tráng ngon, giao nhanh, hộp hơi móp và bị lủng nên có kiến vào. Shop đóng gói cẩn thận hơn giúp mình nha 0:04",bánh tráng ngon giao nhanh hộp hơi móp và bị lủng nên có kiến vào shop đóng gói cẩn thận hơn giúp mình nha 0 04,packaging
4813,neutral,positive,received_enough_or_matches_description,"Giao hàng nhanh đóng gói sản ohaamr cẩn thận, giao đúng số lượng đúng size mình chọn, nếu chào hàng duoc sẽ lấy số lượng",giao hàng nhanh đóng gói sản ohaamr cẩn thận giao đúng số lượng đúng size mình chọn nếu chào hàng duoc sẽ lấy số lượng,no_issue
4820,positive,neutral,neutral_or_mild_mixed,"Đặt chiều 19/2 - ng bán giao hàng cho bên vận chuyển 20/2 - shopee giao hàng ngày 21/2 (thời gian vận chuyển tại địa chỉ nội thành HCM) Đóng gói nguyên vẹn, vị của từng sản phẩm theo hướng hơi ngọt. Ruốc và hành phi giòn, thơm, bể nhiều. Bơ béo, màu nhạt nhạt, hơi ít so với lượng bánh tráng. Bánh tráng dẻo, hơi dày nên cắn dễ ảnh hưởng tới răng, khuyến cáo ng nào răng yếu thì nên ngậm 1 hồi, hẵng nhai.",đặt chiều 19 2 ng bán giao hàng cho bên vận chuyển 20 2 shopee giao hàng ngày 21 2 thời gian vận chuyển tại địa chỉ nội thành hcm đóng gói nguyên vẹn vị của từng san pham theo hướng hơi ngọt ruốc và hành phi giòn thơm bể nhiều bơ béo màu nhạt nhạt hơi ít so với lượng bánh tráng bánh tráng dẻo hơi dày nên cắn dễ ảnh hưởng tới răng khuyến cáo ng nào răng yếu thì nên ngậm 1 hồi hẵng nhai,product_attribute
4831,positive,negative,clear_negative_issue,"Hương vị: ngon Bao bì/Mẫu mã: ổn Bánh siêu mì thì ăn khá ổn và ngon, phần sốt bơ vàng, với bơ muối ăn ổn. Tép hành phi ăn hơi cay nhưng cũng được. Bánh tuy có chút không ổn nhưng shop rất dễ thương và nhiệt tình nhé. Sẽ mua lại. 0:04",hương vị ngon bao bì mẫu mã ổn bánh siêu mì thì ăn khá ổn và ngon phần sốt bơ vàng với bơ muối ăn ổn tép hành phi ăn hơi cay nhưng cũng duoc bánh tuy có chút khong ổn nhưng shop rất dễ thương và nhiệt tình nhé sẽ mua lại 0 04,product_quality
4842,negative,neutral,neutral_or_mild_mixed,"Hương vị: ngon Tớ nhận đúng hàng , nma 1 chai bơ thủng, có ib shop và rep khá nhanh bảo hoàn lại cho đơn sau , t cx ôk, lần đặt sau t mới nhận thì k dc bù, nhắn shop k trả lời 🫶🏻. Thôi hoan hỉ trừ 2 sao do dễ tính mà gặp nv tư vấn hơi kì shop ruột nên mong lan sau đừng lm t thất vọng nhé 😊",hương vị ngon tớ nhận đúng hàng nma 1 chai bơ thủng có ib shop và rep khá nhanh bảo hoàn lại cho đơn sau t cx ôk lần đặt sau t mới nhận thì khong duoc bù nhắn shop khong trả lời thôi hoan hỉ trừ 2 sao do dễ tính mà gặp nv tư vấn hơi kì shop ruột nên mong lan sau đừng lm t thất vọng nhé,seller_service
4845,negative,neutral,neutral_or_mild_mixed,Bth mua 1 cái 1 về ăn r mua tiếp nma tết nên mua 2 cảm thấy vẫn k đc hài lòng cho lắm 0:06,binh thuong mua 1 cái 1 về ăn r mua tiếp nma tết nên mua 2 cảm thấy vẫn khong duoc hài lòng cho lắm 0 06,product_quality
4849,positive,neutral,neutral_or_mild_mixed,Hương vị: khá ngon Bao bì/Mẫu mã: muối béo thì có dán logo còn 2 hũ còn lại thì không có nha Ăn Khá ngon nhưng để bánh tráng ở nhiệt độ thường là 5p sẽ bị cứng nha,hương vị khá ngon bao bì mẫu mã muối béo thì có dán logo còn 2 hũ còn lại thì khong có nha ăn khá ngon nhưng để bánh tráng ở nhiệt độ thường là 5p sẽ bị cứng nha,product_quality
4854,positive,negative,clear_negative_issue,"Hương vị: rất ngon, vừa vị Mọi thứ đều ngon trừ bánh tráng cực kì khó xé, dù bánh rất ngon mềm dẻo nhưng lại dính với nhau quá, xé rách tùm lum. 2 bịch bánh tráng thì hết 1 bịch bị rách bị rồi thành ra bị vô gió cứng.",hương vị rất ngon vừa vị mọi thứ đều ngon trừ bánh tráng cực kì khó xé dù bánh rất ngon mềm dẻo nhưng lại dính với nhau quá xé rách tùm lum 2 bịch bánh tráng thì hết 1 bịch bị rách bị rồi thành ra bị vô gió cứng,product_quality
4860,neutral,positive,received_enough_or_matches_description,Đúng với mô tả: khá nhỏ không bền,đúng với mô tả khá nhỏ khong bền,product_attribute
4862,negative,neutral,neutral_or_mild_mixed,"mua 3 chiếc 45k, nó nhỏ xíu à nha. lưu ý là KHÔNG CÓ CHUI, shop cũng có ghi sẵn ở post rồi bà nào ko để ý xong đặt về lại ko biết. thích hợp cho lỗ nhỏ thôi nha, bự quá nó tuột ra á. t đánh giá lại sau 2 ngày sử dụng nhé: MỚI ĐEO 2 NGÀY MÀ ĐÃ RỈ BAY CẢ MÀU LUÔN. là bạc nguyên chất dữ chưa ?????",mua 3 chiếc 45k nó nhỏ xíu à nha lưu ý là khong có chui shop cũng có ghi sẵn ở post rồi bà nào khong để ý xong đặt về lại khong biết thích hợp cho lỗ nhỏ thôi nha bự quá nó tuột ra á t đánh giá lại sau 2 ngày sử dụng nhé mới đeo 2 ngày mà đã rỉ bay cả màu luôn là bạc nguyên chất dữ chua,product_quality
4889,negative,neutral,neutral_or_mild_mixed,Bông tai gì nhỏ xíu k biết cầm sao luôn đừng nói đeo tưởng cho người tí hon hay gì á,bông tai gì nhỏ xíu khong biết cầm sao luôn đừng nói đeo tưởng cho người tí hon hay gì á,product_attribute
4898,negative,neutral,neutral_or_mild_mixed,Khuyên bạc mà đeo được vài ngày đã gỉ. Khuyên rất mỏng so với giá tiền. Sẽ không mua lại lần sau. 0:04,khuyên bạc mà đeo duoc vài ngày đã gỉ khuyên rất mỏng so với giá tiền sẽ khong mua lại lần sau 0 04,product_quality
4899,negative,neutral,neutral_or_mild_mixed,"Mình nhận hàng đc ngày 27/11 tới nay là 8/12 chưa đc 2 tuần đã đen như này, còn bị ăn vào da mở ra rất là đau TỆEEE",mình nhận hàng duoc ngày 27 11 tới nay là 8 12 chua duoc 2 tuần đã đen như này còn bị ăn vào da mở ra rất là đau tệeee,product_quality
4905,negative,neutral,neutral_or_mild_mixed,"Sản phẩm: Sản phẩm không như mô tả, Sản phẩm chất lượng kém Sau 1 thời gian dùng tầm vài tuần thì mình thấy khuyên bị xỉn đen luôn. Không phải bạc.",san pham san pham khong như mô tả san pham chất lượng kém sau 1 thời gian dùng tầm vài tuần thì mình thấy khuyên bị xỉn đen luôn khong phải bạc,product_quality
4908,negative,positive,received_enough_or_matches_description,"Chất liệu: khong biet Đúng với mô tả: dung Mua cũg k phải rẻ,khuyên bé tí xong đeo đc chưa đến 1 tuần thì nó đen xì,chịu shop",chất liệu khong biet đúng với mô tả dung mua cũg khong phải rẻ khuyên bé tí xong đeo duoc chua đến 1 tuần thì nó đen xì chịu shop,product_quality
4922,neutral,positive,strong_positive_or_good_value,"Hương vị: ngon Bao bì/Mẫu mã: đẹp đóng gói kĩ đóng gói cẩn thận , bánh tráng với bơ không sao nma trong hộp hành phi thì có sợi tóc @@ 0:08 2 ngocanhanh7295",hương vị ngon bao bì mẫu mã đẹp đóng gói kĩ đóng gói cẩn thận bánh tráng với bơ khong sao nma trong hộp hành phi thì có sợi tóc 0 08 2 ngocanhanh7295,product_quality
4938,negative,neutral,neutral_or_mild_mixed,"M đã nhận đc hàng, bao bì đẹp chai bơ tiện. Nhưng bánh tráng có vẻ cứng ko đc dẻo, m đã làm theo hướng dẫn bảo quản bánh tráng ko mềm và dẻo như m mua những nơi khác. Muối còn sạn ạ 🥲 0:07",m đã nhận duoc hàng bao bì đẹp chai bơ tiện nhưng bánh tráng có vẻ cứng khong duoc dẻo m đã làm theo hướng dẫn bảo quản bánh tráng khong mềm và dẻo như m mua những nơi khác muối còn sạn ạ 0 07,product_quality
4944,negative,neutral,neutral_or_mild_mixed,"Hương vị: thơm và ngon Bao bì/Mẫu mã: đóng gói kĩ càng, cẩn thận hàng giao lâu quá, phải 9 ngày mik mới nhận được hàng ( mik ở hải phòng) và một điều nữa mik hơi sốc vì phần bánh tráng đã bị mốc 1 ít ở những góc nhỏ. còn tép vs tóp mỡ thì vẫn giòn và rất là ngon, nchug là mong lần sau shop sẽ cải thiện.",hương vị thơm và ngon bao bì mẫu mã đóng gói kĩ càng cẩn thận hàng giao lâu quá phải 9 ngày mik mới nhận duoc hàng mik ở hải phòng và một điều nữa mik hơi sốc vì phần bánh tráng đã bị mốc 1 ít ở những góc nhỏ còn tép vs tóp mỡ thì vẫn giòn và rất là ngon nchug là mong lần sau shop sẽ cải thiện,shipping_delivery
4949,negative,neutral,neutral_or_mild_mixed,"Hương vị: tạm Lần đầu mình đặt bánh tráng phơi sương cx như ở shop, mà cảm thấy 80k giá hơi chát xíu, 2 bịch bánh tráng mà topping thì hủ bé xíu 🥺 mình cuốn mà phải dè chừng tại sợ hết topping còn bánh tráng kh biết ăn gì 🥹 phần bánh tráng siêu mì thì siêu dai 🥹 siêu khó gỡ 🥹 mình ngồi cũng quằn lắm mới gỡ hết đc bịch bánh tráng á, bánh tráng siêu gạo thì còn dễ gỡ hơn 1 tí chứ btsm mình gỡ xong là rách tè le lun 😭😭 0:14",hương vị tạm lần đầu mình đặt bánh tráng phơi sương cx như ở shop mà cảm thấy 80k giá hơi chát xíu 2 bịch bánh tráng mà topping thì hủ bé xíu mình cuốn mà phải dè chừng tại sợ hết topping còn bánh tráng khong biết ăn gì phần bánh tráng siêu mì thì siêu dai siêu khó gỡ mình ngồi cũng quằn lắm mới gỡ hết duoc bịch bánh tráng á bánh tráng siêu gạo thì còn dễ gỡ hơn 1 tí chứ btsm mình gỡ xong là rách tè le lun 0 14,price_value
4952,negative,neutral,neutral_or_mild_mixed,Hương vị: bth Bao bì/Mẫu mã: ok Mk thấy bth 🥲 hơi thất vọng vì k ngon như mk nghĩ 🥲🥲🥲🥲🥲🥲🥲🥲,hương vị binh thuong bao bì mẫu mã ok mk thấy binh thuong hơi thất vọng vì khong ngon như mk nghĩ,product_quality
4954,negative,positive,strong_positive_or_good_value,"Hương vị: Ngon Bữa mua 1 lần rồi thấy ngon nên mua lại, mà lần này bánh tráng nó dính thành khối không bóc ra được, cố gỡ được 1/3 rồi thôi, nó dính cứng ngắc luôn",hương vị ngon bữa mua 1 lần rồi thấy ngon nên mua lại mà lần này bánh tráng nó dính thành khối khong bóc ra duoc cố gỡ duoc 1 3 rồi thôi nó dính cứng ngắc luôn,product_quality
4957,negative,neutral,neutral_or_mild_mixed,Hương vị: banh trang thì khó gỡ rách trùm lum bánh nhỏ mỏng đề nghị chủ shop ra loại bánh tráng gỡ gỡ tý sẽ ngon hơn Bao bì/Mẫu mã: gói hàng cẩn thận okeee Nếu có 10 điểm chỉ được 6 điểm tạm ổn,hương vị banh trang thì khó gỡ rách trùm lum bánh nhỏ mỏng đề nghị chủ shop ra loại bánh tráng gỡ gỡ tý sẽ ngon hơn bao bì mẫu mã gói hàng cẩn thận okeee nếu có 10 điểm chỉ duoc 6 điểm tạm ổn,product_quality
4960,negative,neutral,reward_or_spam_neutral,"Bao bì/Mẫu mã: đóng gói không kỹ Hương vị: ngon (Hình ảnh và video không liên quan) Lần này bánh tráng siêu mì của mình bị cứng, nhưng lại dễ rách, chất lượng không bằng loại siêu mì mà lúc trước mình đặt (lúc trước mình cũng đặt ở shop này luôn ý, nhưng mà không gặp tình trạng như lần này). Mong shop khắc phục ạ.",bao bì mẫu mã đóng gói khong kỹ hương vị ngon hình ảnh và video khong liên quan lần này bánh tráng siêu mì của mình bị cứng nhưng lại dễ rách chất lượng khong bằng loại siêu mì mà lúc trước mình đặt lúc trước mình cũng đặt ở shop này luôn ý nhưng mà khong gặp tình trạng như lần này mong shop khắc phục ạ,packaging
4967,negative,neutral,reward_or_spam_neutral,"Hương vị: ổn Bao bì/Mẫu mã: tạm Đóng gói kỹ càng nhưng bên trong hơi móp xíu, hành phi ruốc quá cayyy và mặn. Bơ thơm. Date ngắn hạn nên mn nhớ xem hdsd nha. Ảnh và vid mang tc nhận xu ạ",hương vị ổn bao bì mẫu mã tạm đóng gói kỹ càng nhưng bên trong hơi móp xíu hành phi ruốc quá cayyy và mặn bơ thơm date ngắn hạn nên moi nguoi nhớ xem hdsd nha ảnh và vid mang tc nhận xu ạ,product_quality
4970,negative,neutral,neutral_or_mild_mixed,"Hơn 100k cũng kp là rẻ mà shop gói hàng chê nha. Đầu chai bơ ko vặn nắp để chảy ra nhớt nhèo nguyên 1 đống đồ luôn. Bánh tráng topping đồ ăn mình thấy bth, k có gì đặc sắc mà hộp hàng giao tới mà hú hồn luon. Bấy nhầy 🙂",hơn 100k cũng kp là rẻ mà shop gói hàng chê nha đầu chai bơ khong vặn nắp để chảy ra nhớt nhèo nguyên 1 đống đồ luôn bánh tráng topping đồ ăn mình thấy binh thuong khong có gì đặc sắc mà hộp hàng giao tới mà hú hồn luon bấy nhầy,packaging
4971,negative,neutral,neutral_or_mild_mixed,Hương vị: dc ăn lần này bánh tráng bị dai nch ăn ổn k quá xuất sắc bơ ăn thơm đóng gói oke,hương vị duoc ăn lần này bánh tráng bị dai nch ăn ổn khong quá xuất sắc bơ ăn thơm đóng gói oke,product_quality
4976,neutral,negative,clear_negative_issue,"Sản phẩm nhìn chung tạm ổn, đúng mô tả cơ bản của shop, đóng gói cũng khá cẩn thận. Chất lượng ở mức chấp nhận được, dùng không quá tệ nhưng chưa thực sự ấn tượng. Có một vài điểm mình chưa hài lòng (ví dụ: chất liệu chưa xịn như mong đợi / màu hơi khác ảnh / giao hàng hơi chậm). Tạm thời dùng vẫn ổn, nhưng nếu để nói là rất hài lòng thì chưa tới. Shop có thể cải thiện thêm chất lượng để tốt hơn. Nếu mình nói mình đang muốn đánh giá quần áo, mỹ phẩm hay đồ gia dụng, mình có thể viết cho đúng từng loại luôn cho sát thực tế nha",san pham nhìn chung tạm ổn đúng mô tả cơ bản của shop đóng gói cũng khá cẩn thận chất lượng ở mức chấp nhận duoc dùng khong quá tệ nhưng chua thực sự ấn tượng có một vài điểm mình chua hài lòng ví dụ chất liệu chua xịn như mong đợi màu hơi khác ảnh giao hàng hơi chậm tạm thời dùng vẫn ổn nhưng nếu để nói là rất hài lòng thì chua tới shop có thể cải thiện thêm chất lượng để tốt hơn nếu mình nói mình đang muốn đánh giá quần áo mỹ phẩm hay đồ gia dụng mình có thể viết cho đúng từng loại luôn cho sát thực tế nha,spam_irrelevant
4987,negative,neutral,neutral_or_mild_mixed,"ăn cũng được, muối béo hơi cay á hong ngon như mình mong đợi, bánh hơi giòn hong dc dẻo, dễ vỡ",ăn cũng duoc muối béo hơi cay á khong ngon như mình mong đợi bánh hơi giòn khong duoc dẻo dễ vỡ,product_quality
4990,negative,neutral,neutral_or_mild_mixed,Hơi cay trong hủ ruốc có bụi như lông chổi mik cũng ko bt quy trình làm sao có vệ sinh sạch sẽ 0:08,hơi cay trong hủ ruốc có bụi như lông chổi mik cũng khong binh thuong quy trình làm sao có vệ sinh sạch sẽ 0 08,product_quality
4993,negative,neutral,neutral_or_mild_mixed,"Giao hàng nhanh, đồ ăn ko hợp khẩu vị mình lắm. Hành phi khá cay nha bạn nào ko ăn đc cay cân nhắc ạ, bánh tráng thì hơi dai, bơ thì không béo hơi nhỏ so với tưởng tượng của mình ạ",giao hàng nhanh đồ ăn khong hợp khẩu vị mình lắm hành phi khá cay nha bạn nào khong ăn duoc cay cân nhắc ạ bánh tráng thì hơi dai bơ thì khong béo hơi nhỏ so với tưởng tượng của mình ạ,product_quality
5001,negative,neutral,neutral_or_mild_mixed,"Bánh tráng giao nhanh nhưng rất cứng, khó nhai , muối tép và boe tạm ổn, sốt chấm ko ăn đc",bánh tráng giao nhanh nhưng rất cứng khó nhai muối tép và boe tạm ổn sốt chấm khong ăn duoc,product_quality
5004,negative,neutral,neutral_or_mild_mixed,"Ăn cũng được thoi nhưng mà ngán quá, với lại bánh tráng dai nữa, ăn được mấy cuốn là ngấy ròi, cay nữa trơi ơiui cay quá ko ăn đượt",ăn cũng duoc thoi nhưng mà ngán quá với lại bánh tráng dai nữa ăn duoc mấy cuốn là ngấy ròi cay nữa trơi ơiui cay quá khong ăn đượt,product_quality
5021,negative,neutral,neutral_or_mild_mixed,"Hương vị: tạm được Chắc chắn, Ruốc ngon, bơ được tuy nhiên bánh tráng mình không thể nào tách ra được nó dính hết vào nhau thành 1 cục luôn😅, làm mình phải lấy bánh tráng thường ra ăn, trải nghiệm hơi tệ với mình",hương vị tạm duoc chắc chắn ruốc ngon bơ duoc tuy nhiên bánh tráng mình khong thể nào tách ra duoc nó dính hết vào nhau thành 1 cục luôn làm mình phải lấy bánh tráng thường ra ăn trải nghiệm hơi tệ với mình,product_quality
5048,negative,neutral,neutral_or_mild_mixed,"Bao bì/Mẫu mã: tệ Mình nhận hàng thì hộp hàng là hộp tái sử dụng, đã dán đè bill trước đó. Hộp hàng móp mép biến dạng nghĩ vì vận chuyển nên k ảnh hưởng. Cho đến hôm nay, mình đang ăn thì gặp miếng sạn này(giống như vỏ sò) khiến mình cảm thấy thật sự thất vọng. Không ủng hộ lần sau.",bao bì mẫu mã tệ mình nhận hàng thì hộp hàng là hộp tái sử dụng đã dán đè bill trước đó hộp hàng móp mép biến dạng nghĩ vì vận chuyển nên khong ảnh hưởng cho đến hôm nay mình đang ăn thì gặp miếng sạn này giống như vỏ sò khiến mình cảm thấy thật sự thất vọng khong ủng hộ lần sau,product_quality
5050,negative,neutral,reward_or_spam_neutral,Hương vị: k ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng k có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,hương vị khong ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng khong có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,product_quality
5054,negative,positive,strong_positive_or_good_value,"Bánh tráng như nhựa, bánh z ăn kiểu gì, mình mua nhiều chỗ r mà thấy chỗ này pr trên top top nhiều nên mua thử ai dè bánh tráng làm thất vọng ghê. Được cái hũ muối ăn được",bánh tráng như nhựa bánh z ăn kiểu gì mình mua nhiều chỗ r mà thấy chỗ này pr trên top top nhiều nên mua thử ai dè bánh tráng làm thất vọng ghê duoc cái hũ muối ăn duoc,product_quality
5059,negative,neutral,neutral_or_mild_mixed,"Cũng tạm đc, bánh tráng thì có mấy chỗ dính bụi hay j ý nó đen đen hũ sốt thì chx đc 1 nửa",cũng tạm duoc bánh tráng thì có mấy chỗ dính bụi hay j ý nó đen đen hũ sốt thì chua duoc 1 nửa,product_quality
5068,negative,neutral,neutral_or_mild_mixed,"Mềm dẻo: Bình thường Giòn: Tạm Mình ăn thì không sao nhưng em mình ăn thì nôn hết, nôn sạch. 😰😰",mềm dẻo binh thuong giòn tạm mình ăn thì khong sao nhưng em mình ăn thì nôn hết nôn sạch,product_quality
5089,negative,neutral,neutral_or_mild_mixed,Đang ăn thấy cái gì cứng cứng bỏ ra mới bt là đá :))),đang ăn thấy cái gì cứng cứng bỏ ra mới binh thuong là đá,product_quality
5093,negative,neutral,reward_or_spam_neutral,"Lần đầu và tệ hơn mình nghĩ, bánh tráng cứng ngắt ko tháo dc, mở đau tay đã vậy ăn rất dai, thấy quảng cáo trong ngon mà mua về thất vọng, nhưng bù lại ruốc với bơ khá ok, hình ảnh mang tính chất nhận xu",lần đầu và tệ hơn mình nghĩ bánh tráng cứng ngắt khong tháo duoc mở đau tay đã vậy ăn rất dai thấy quảng cáo trong ngon mà mua về thất vọng nhưng bù lại ruốc với bơ khá ok hình ảnh mang tính chất nhận xu,product_quality
5116,negative,neutral,neutral_or_mild_mixed,"Sản phẩm: Sản phẩm chất lượng kém Tép hành phi cay nha, ai ko ăn được cay nên né, bơ cũng ko được ngon, mình mua về bỏ tủ lạnh ngay hôm sau bỏ ra đã tách dầu r, muối béo vị ổn nhưng cũng bị tách dầu. Bao bì dán lên cũng sơ sài với bẩn, ko đầy đủ thông tin. Cá nhân tui thấy giá cao mà ko chất lượng lắm, thử cho biết, sẽ ko mua lại. 0:04",san pham san pham chất lượng kém tép hành phi cay nha ai khong ăn duoc cay nên né bơ cũng khong duoc ngon mình mua về bỏ tủ lạnh ngay hôm sau bỏ ra đã tách dầu r muối béo vị ổn nhưng cũng bị tách dầu bao bì dán lên cũng sơ sài với bẩn khong đầy đủ thông tin cá nhân tui thấy giá cao mà khong chất lượng lắm thử cho biết sẽ khong mua lại 0 04,product_quality
5120,negative,neutral,neutral_or_mild_mixed,Hương vị: bt Bao bì/Mẫu mã: đơn giản Sp k hợp vs mk béo gấy quá thấy nta q.cao thì ham mk ăn không đk 0:16,hương vị binh thuong bao bì mẫu mã đơn giản san pham khong hợp vs mk béo gấy quá thấy nta q cao thì ham mk ăn khong duoc 0 16,product_quality
5123,negative,neutral,neutral_or_mild_mixed,"cũng bth, không ngon lắm, sốt muối béo không ngon, trước mình còn thấy ngon chứ giờ hết thấy ngon rồi 0:05",cũng binh thuong khong ngon lắm sốt muối béo khong ngon trước mình còn thấy ngon chứ giờ hết thấy ngon rồi 0 05,product_quality
5125,negative,neutral,neutral_or_mild_mixed,"Mềm dẻo: bánh dễ rách, ăn dai Giòn: hành phi và tép mặn lắm luôn, tóp mỡ giòn, ăn ổn, bơ lộ dài khó bóp, nước chấm vừa, nói chung là hơi béo và mặn Thấy review khen nhiều nên mua, theo mình thấy bình thường ko quá nổi bật",mềm dẻo bánh dễ rách ăn dai giòn hành phi và tép mặn lắm luôn tóp mỡ giòn ăn ổn bơ lộ dài khó bóp nước chấm vừa nói chung là hơi béo và mặn thấy review khen nhiều nên mua theo mình thấy binh thuong khong quá nổi bật,product_quality
5131,negative,neutral,neutral_or_mild_mixed,Hương vị: cũng được Bao bì/Mẫu mã: cũng Ăn cx ngon nhưng vì hàng nhanh hết hạn mà giao lâu quá nên khi về có vài cái bánh tráng có dấu hiệu mốc 0:17,hương vị cũng duoc bao bì mẫu mã cũng ăn cx ngon nhưng vì hàng nhanh hết hạn mà giao lâu quá nên khi về có vài cái bánh tráng có dấu hiệu mốc 0 17,shipping_delivery
5147,negative,neutral,neutral_or_mild_mixed,"Bao bì/Mẫu mã: tệ Mình nhận hàng thì hộp hàng là hộp tái sử dụng, đã dán đè bill trước đó. Hộp hàng móp mép biến dạng nghĩ vì vận chuyển nên k ảnh hưởng. Cho đến hôm nay, mình đang ăn thì gặp miếng sạn này(giống như vỏ sò) khiến mình cảm thấy thật sự thất vọng. Không ủng hộ lần sau.",bao bì mẫu mã tệ mình nhận hàng thì hộp hàng là hộp tái sử dụng đã dán đè bill trước đó hộp hàng móp mép biến dạng nghĩ vì vận chuyển nên khong ảnh hưởng cho đến hôm nay mình đang ăn thì gặp miếng sạn này giống như vỏ sò khiến mình cảm thấy thật sự thất vọng khong ủng hộ lần sau,product_quality
5149,negative,neutral,reward_or_spam_neutral,Hương vị: k ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng k có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,hương vị khong ngon như lần đầu mình ăn hình ảnh và video mang tính lấy xu thôi bánh tráng đợt này rất dở vừa khô cứng khong có độ dai tuy mìn đã mua của bên shop nhiug lần rồi chỉ có bơ và muối thì vẫn ok thôi,product_quality
5153,negative,positive,strong_positive_or_good_value,"Bánh tráng như nhựa, bánh z ăn kiểu gì, mình mua nhiều chỗ r mà thấy chỗ này pr trên top top nhiều nên mua thử ai dè bánh tráng làm thất vọng ghê. Được cái hũ muối ăn được",bánh tráng như nhựa bánh z ăn kiểu gì mình mua nhiều chỗ r mà thấy chỗ này pr trên top top nhiều nên mua thử ai dè bánh tráng làm thất vọng ghê duoc cái hũ muối ăn duoc,product_quality
5158,negative,neutral,neutral_or_mild_mixed,"Cũng tạm đc, bánh tráng thì có mấy chỗ dính bụi hay j ý nó đen đen hũ sốt thì chx đc 1 nửa",cũng tạm duoc bánh tráng thì có mấy chỗ dính bụi hay j ý nó đen đen hũ sốt thì chua duoc 1 nửa,product_quality
5167,negative,neutral,neutral_or_mild_mixed,"Mềm dẻo: Bình thường Giòn: Tạm Mình ăn thì không sao nhưng em mình ăn thì nôn hết, nôn sạch. 😰😰",mềm dẻo binh thuong giòn tạm mình ăn thì khong sao nhưng em mình ăn thì nôn hết nôn sạch,product_quality
