review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source,processed_text
931,Giao hàng thì mau cái khâu gói đồ thì hơi lâu thì phải mua đồ từ TP HCM về Cần Thơ mà tưởng từ Hà Nội không ấy lâu quá a,neutral,no_issue,no,,free_text_review,shopee_real_scraped,giao hàng thì mau cái khâu gói đồ thì hơi lâu thì phải mua đồ từ tp hcm về cần thơ mà tưởng từ hà nội không ấy lâu quá a
932,"Đã nhận được sản phảm từ bên người bán chưa sử dụng nên chưa biết chất lượng sao, ổn sẽ ủng hộ tiếp",positive,no_issue,no,,free_text_review,shopee_real_scraped,đã nhận được sản phảm từ bên người bán chưa sử dụng nên chưa biết chất lượng sao ổn sẽ ủng hộ tiếp
933,Mới nhận. Chưa xài nên chưa biết thế nào. Hàng đóng gói cẩn thận,positive,no_issue,no,,free_text_review,shopee_real_scraped,mới nhận chưa xài nên chưa biết thế nào hàng đóng gói cẩn thận
934,Giao hàng khá nhanh đủ Hàng nhưng viên tẩy nó nát bấy hết rồi . Đóng gói cho có chán ghê,positive,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng khá nhanh đủ hàng nhưng viên tẩy nó nát bấy hết rồi đóng gói cho có chán ghê
935,"Shop gói chặt quá lúc gỡ khó, dễ cắt trúng sản phẩm, shop bán rẻ, chất lượng chưa biết",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,shop gói chặt quá lúc gỡ khó dễ cắt trúng sản phẩm shop bán rẻ chất lượng chưa biết
936,Sản phẩm giống mô tả. Thấy review có vẻ ổn nên mình mua dùng thử.k,neutral,product_quality,no,,free_text_review,shopee_real_scraped,sản phẩm giống mô tả thấy review có vẻ ổn nên mình mua dùng thử k
937,"Chất lượng sản phẩm: sản phẩm tốt, chắc chắn Giao hàng nhanh. Sản phẩm bị thiếu hết một kẹp",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm sản phẩm tốt chắc chắn giao hàng nhanh sản phẩm bị thiếu hết một kẹp
938,Chất lượng sản phẩm: ok Đã nhận được hàng Nói chung với giá này thì hài lòng rồi,positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok đã nhận được hàng nói chung với giá này thì hài lòng rồi
939,Chất lượng sản phẩm: tốt Mua linh tinh nhiều món. Shop giao đủ. Nhưng mua cân mẫu này. Shop giao mẫu nhỏ hơn.giá rẻ hơn. Ko đúng loại mình chọn,positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm tốt mua linh tinh nhiều món shop giao đủ nhưng mua cân mẫu này shop giao mẫu nhỏ hơn giá rẻ hơn ko đúng loại mình chọn
940,"Chất lượng sản phẩm tốt, đúng như mong đợi, nhưng đóng gói sản phẩm thô sơ nên bị bể 1 túi, bột bị rớt ra ngoài",negative,packaging,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm tốt đúng như mong đợi nhưng đóng gói sản phẩm thô sơ nên bị bể 1 túi bột bị rớt ra ngoài
941,"Chất lượng sản phẩm: shop giao đủ hàng, sản phẩm gần giống shop đăng",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm shop giao đủ hàng sản phẩm gần giống shop đăng
942,Giao hàng lâu nt cho shop thì hô trong 3 ngày là có mà cã tuần chưa thấy shop nào giao hàng lâu như shop này sản phẩm bình thường,neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng lâu nt cho shop thì hô trong 3 ngày là có mà cã tuần chưa thấy shop nào giao hàng lâu như shop này sản phẩm bình thường
943,Đã dùng và thấy có hiệu quả. Vệ sinh lồng giặt sạch tương đối. Shop đóng gói có 2 bịch bị rách đổ tung toé,negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,đã dùng và thấy có hiệu quả vệ sinh lồng giặt sạch tương đối shop đóng gói có 2 bịch bị rách đổ tung toé
944,Bọt nhiều . Thấy cũng bay lớp bụi lên . Giá tiền phù hợp . Nhưng chưa ưng ý lắm nha . Tạm cho 4 sao,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,bọt nhiều thấy cũng bay lớp bụi lên giá tiền phù hợp nhưng chưa ưng ý lắm nha tạm cho 4 sao
945,"Giao đủ số lượng, hàng như hình nhưng đóng gói ọp ẹp quá, bóc hàng không khéo chắc rách hàng bên trong luôn",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao đủ số lượng hàng như hình nhưng đóng gói ọp ẹp quá bóc hàng không khéo chắc rách hàng bên trong luôn
946,Giao hàng hơi lâu. Sanr phaam giá rẻ Lần sau sẽ ủng hộ thêm abcxyz,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng hơi lâu sanr phaam giá rẻ lần sau sẽ ủng hộ thêm abcxyz
947,đóng gói sơ sài bị bục 1 túi vãi hết ra ngoài dính hết vào những đồ khác chán thật sự,neutral,packaging,no,,free_text_review,shopee_real_scraped,đóng gói sơ sài bị bục 1 túi vãi hết ra ngoài dính hết vào những đồ khác chán thật sự
948,"Chất lượng sản phẩm: oK ship khôg gọi báo trước khi giao, tự ý đưa đồ cho hàng xóm. Quạo",neutral,product_quality,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok ship khôg gọi báo trước khi giao tự ý đưa đồ cho hàng xóm quạo
949,Sản phẩm này mình chưa sử dụng lên chưa biết đánh giá sao nữa. Hôm nay mình cũng tạm đánh giá vây đã,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,sản phẩm này mình chưa sử dụng lên chưa biết đánh giá sao nữa hôm nay mình cũng tạm đánh giá vây đã
950,Dịch vụ ship hàng chậm nhưng sản phẩm dùng rất tốt !,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,dịch vụ ship hàng chậm nhưng sản phẩm dùng rất tốt
951,Chất lượng sản phẩm: tạm được Hình ảnh chỉ mang tính chất nhận xu vì quên chụp hình ảnh,neutral,product_quality,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm tạm được hình ảnh chỉ mang tính chất nhận xu vì quên chụp hình ảnh
952,Sippee dễ thương .mọi thứ đều ok 👌nhưng cái rổ bể như vậy sao xài,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,sippee dễ thương mọi thứ đều ok nhưng cái rổ bể như vậy sao xài
953,Giao hàng đầy đủ mà bị gãy 1 cái móc áo nên tru shop 1 sao.tata cả ok,negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng đầy đủ mà bị gãy 1 cái móc áo nên tru shop 1 sao tata cả ok
954,"Đã nhận đc hàng , nhưng shop gói hàng kg kỹ để vận chuyển làm gãy mất 2 cây viết",negative,shipping_delivery,yes,damaged_defective,free_text_review,shopee_real_scraped,đã nhận đc hàng nhưng shop gói hàng kg kỹ để vận chuyển làm gãy mất 2 cây viết
955,"Hàng rất ổn áp so với giả cả, tuy nhiên shop giao hàng hơi lâu tại ở tphcm mà tới 3 ngày lận",positive,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàng rất ổn áp so với giả cả tuy nhiên shop giao hàng hơi lâu tại ở tphcm mà tới 3 ngày lận
956,Shop soạn hàng thiếu của mình nhưng sau khi mình nhắn tin và shop kiểm tra thông tin thì shop đã gởi tiền lại cho mình. Mong shop kiểm tra hàng kĩ hơn trước khi gởi,positive,damaged_defective,yes,wrong_missing_item,free_text_review,shopee_real_scraped,shop soạn hàng thiếu của mình nhưng sau khi mình nhắn tin và shop kiểm tra thông tin thì shop đã gởi tiền lại cho mình mong shop kiểm tra hàng kĩ hơn trước khi gởi
957,"Đóng gói hơi mỏng manh, bị rách bọc khăn suýt rơi ra ngoài. Đầy đủ sp",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,đóng gói hơi mỏng manh bị rách bọc khăn suýt rơi ra ngoài đầy đủ sp
958,"Chất lượng sản phẩm: chưa sd Hàng đóng giống hàng, shop đóng hàng rất lâu, chậm, có đặt thêm hộp 4 ngăn shop đưa hàng rất dơ bị bể, soạn hàng không có trách nhiệm cho lắm, thấy shop cũng chấp nhận hoàn",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,chất lượng sản phẩm chưa sd hàng đóng giống hàng shop đóng hàng rất lâu chậm có đặt thêm hộp 4 ngăn shop đưa hàng rất dơ bị bể soạn hàng không có trách nhiệm cho lắm thấy shop cũng chấp nhận hoàn
959,"Có 1 bọc bị rách đổ bột ra ngoài , 1 kẹp quà tặng bị gảy",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,có 1 bọc bị rách đổ bột ra ngoài 1 kẹp quà tặng bị gảy
960,Cái thì ok. Cái thì sai mẫu Cái thì rỉ sét Nói chung tiền nào của đó,negative,wrong_missing_item,yes,color_design,free_text_review,shopee_real_scraped,cái thì ok cái thì sai mẫu cái thì rỉ sét nói chung tiền nào của đó
961,"Gói sao để mình cắt phạm vô rách túi, hay ghê đó shop",negative,damaged_defective,yes,seller_service,free_text_review,shopee_real_scraped,gói sao để mình cắt phạm vô rách túi hay ghê đó shop
962,Chất lượng sản phẩm: giao hàng ko đúng một số mẫu đã đặt,neutral,color_design,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm giao hàng ko đúng một số mẫu đã đặt
963,Gói bị bể bột rơi tùm lum hết. Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,gói bị bể bột rơi tùm lum hết chạm và giữ một đoạn để ghim đoạn đó các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ
964,"Sản phẩm ok, shop giao hàng quá lâu. Bên GHN giao hàng còn lâu hơn. Trong HCM mà đặt đơn hàng từ ngày 17 đến ngày 24 mới nhận được. Shop nên cân nhắc chon bên shipper khác",neutral,shipping_delivery,yes,seller_service,free_text_review,shopee_real_scraped,sản phẩm ok shop giao hàng quá lâu bên ghn giao hàng còn lâu hơn trong hcm mà đặt đơn hàng từ ngày 17 đến ngày 24 mới nhận được shop nên cân nhắc chon bên shipper khác
965,Trừ 1* cho thời gian xác nhận và giao hàng khá lâu,neutral,no_issue,no,,free_text_review,shopee_real_scraped,trừ 1 cho thời gian xác nhận và giao hàng khá lâu
966,"Thuốc diệt kiến k có hiệu quả. Đổ ra ngay ổ kiến k con nào thèm bu. Xong vẫn bò khắp nơi, bực cả mình",neutral,no_issue,no,,free_text_review,shopee_real_scraped,thuốc diệt kiến k có hiệu quả đổ ra ngay ổ kiến k con nào thèm bu xong vẫn bò khắp nơi bực cả mình
967,"giao hàng thiếu nhiều, kệ giày dép thì nhỏ như mô hình đồ chơi, thanh sắt để lắp kệ thì ngắn và bị móp",negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng thiếu nhiều kệ giày dép thì nhỏ như mô hình đồ chơi thanh sắt để lắp kệ thì ngắn và bị móp
968,sản phẩm ok . hỗ trợ khách hàng quá chậm . giao hàng quá lâu . Đặt ngày 13 ... mà đến chiều tối ngày 16 mới đưa cho bên vận chuyển . Hàng có sẵn mà shop giao hơi lâu,neutral,shipping_delivery,yes,seller_service,free_text_review,shopee_real_scraped,sản phẩm ok hỗ trợ khách hàng quá chậm giao hàng quá lâu đặt ngày 13 mà đến chiều tối ngày 16 mới đưa cho bên vận chuyển hàng có sẵn mà shop giao hơi lâu
969,"Hàng ko giống trên ảnh. Dùnng tạm đc, bao bì sp nát, bong tróc",neutral,no_issue,no,,free_text_review,shopee_real_scraped,hàng ko giống trên ảnh dùnng tạm đc bao bì sp nát bong tróc
970,Đóng gói sơ xài bị bể bịch đổ bột hết à,negative,packaging,no,,free_text_review,shopee_real_scraped,đóng gói sơ xài bị bể bịch đổ bột hết à
971,"Kệ thiếu 1 chốt ở chân, 2 chốt ngã tư",neutral,no_issue,no,,free_text_review,shopee_real_scraped,kệ thiếu 1 chốt ở chân 2 chốt ngã tư
972,Chất lượng sản phẩm: veej sinh k thấy sạch Cũng k biết do hàng k tốt hay do máy giặt sạch k có gì vs,positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm veej sinh k thấy sạch cũng k biết do hàng k tốt hay do máy giặt sạch k có gì vs
973,Ok ạ,neutral,no_issue,no,,free_text_review,shopee_real_scraped,ok ạ
974,Này ko phải của hản quốc nhỉ,neutral,no_issue,no,,free_text_review,shopee_real_scraped,này ko phải của hản quốc nhỉ
975,Thảm hơi dơ.dống như sài qua r í,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,thảm hơi dơ dống như sài qua r í
976,Có 1 khay đá bị nứt,neutral,no_issue,no,,free_text_review,shopee_real_scraped,có 1 khay đá bị nứt
977,Dùng thử luôn mà ko thấy ra gì hết. Không lẽ máy mình sạch vậy. Hix,neutral,no_issue,no,,free_text_review,shopee_real_scraped,dùng thử luôn mà ko thấy ra gì hết không lẽ máy mình sạch vậy hix
978,Chưa dùng nên k biết có tốt không Nếu tốt sẽ quây lại cho đánh giá,positive,no_issue,no,,free_text_review,shopee_real_scraped,chưa dùng nên k biết có tốt không nếu tốt sẽ quây lại cho đánh giá
979,Tik tak ko giống ảnh,neutral,no_issue,no,,free_text_review,shopee_real_scraped,tik tak ko giống ảnh
980,"Sau này ko dám mua thảm lau chân trên mạng nữa, 😔",neutral,no_issue,no,,free_text_review,shopee_real_scraped,sau này ko dám mua thảm lau chân trên mạng nữa
981,Khá ok,positive,no_issue,no,,free_text_review,shopee_real_scraped,khá ok
982,Ko hài lòng,positive,no_issue,no,,free_text_review,shopee_real_scraped,ko hài lòng
983,Giống hàng mô tả,neutral,product_quality,no,,free_text_review,shopee_real_scraped,giống hàng mô tả
984,Chất lượng sản phẩm: ok,neutral,product_quality,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok
985,Bị đổ ra tùm lum,neutral,no_issue,no,,free_text_review,shopee_real_scraped,bị đổ ra tùm lum
986,Đúng với mô tả: thảm đẹp hơi nhỏ Chất lượng sản phẩm: lau thấm hút tốt Giá khá hợp lý nhưng thảm hơi nhỏ,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,đúng với mô tả thảm đẹp hơi nhỏ chất lượng sản phẩm lau thấm hút tốt giá khá hợp lý nhưng thảm hơi nhỏ
987,"Chất lượng sản phẩm: bình thường Đúng với mô tả: đúng Giá rẻ thảm bình thường, rãnh san hô hơi thưa nha, giá rẻ nên cũng ko đòi hỏi nhiều",positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm bình thường đúng với mô tả đúng giá rẻ thảm bình thường rãnh san hô hơi thưa nha giá rẻ nên cũng ko đòi hỏi nhiều
988,Sản phẩm ok nha nhunge giao thiếu hàng nha shop đóng giao hnagf cũng rất nhanh nha,negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm ok nha nhunge giao thiếu hàng nha shop đóng giao hnagf cũng rất nhanh nha
989,"Sản phẩm ok, giao hàng nhanh. Giá thì tuyệt vời, cố gắng đưa ra nhiều sản phẩm giá rẻ như vậy nữa nha shop. Mình sẽ ủng hộ cửa hàng nekkkkkk",neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm ok giao hàng nhanh giá thì tuyệt vời cố gắng đưa ra nhiều sản phẩm giá rẻ như vậy nữa nha shop mình sẽ ủng hộ cửa hàng nekkkkkk
990,"Giao đủ hàng, thời gian giao hàng hơi chậm, hàng ok giá rẻ",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao đủ hàng thời gian giao hàng hơi chậm hàng ok giá rẻ
991,"Thảm màu hơi xấu và nhỏ. Chất lượng phù hợp với giá tiền, giao hàng hơi lâu",neutral,color_design,yes,shipping_delivery,free_text_review,shopee_real_scraped,thảm màu hơi xấu và nhỏ chất lượng phù hợp với giá tiền giao hàng hơi lâu
992,Thảm k biết có thấm hút không mà mình thấy nó như yhees nàu nhé bạn,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,thảm k biết có thấm hút không mà mình thấy nó như yhees nàu nhé bạn
993,Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được. Shop phục vụ tạm được,neutral,packaging,yes,seller_service,free_text_review,shopee_real_scraped,chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được shop phục vụ tạm được
994,"Thảm giao chậm,mua giá sale nên shop đóng gói sơ sài bằng túi xốp làm ảnh hưởng đến sản phẩm mua kèm .Giá sale nên miễn bàn chất lượng",negative,shipping_delivery,yes,packaging,free_text_review,shopee_real_scraped,thảm giao chậm mua giá sale nên shop đóng gói sơ sài bằng túi xốp làm ảnh hưởng đến sản phẩm mua kèm giá sale nên miễn bàn chất lượng
995,"Màu hơi sáng vì quên dặn shop giao màu tối. Ok, sẽ ủng hộ tiếp nếu thấy giá hợp lí",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,màu hơi sáng vì quên dặn shop giao màu tối ok sẽ ủng hộ tiếp nếu thấy giá hợp lí
996,"Đóng gói sản phẩm chắc chắn, đúng với giá tiền, giao hàng được,thảm lau chân hơi nhỏ, nhưg tiền nào của nấy k đòi hổ gì thêm, cho shop bốn sao",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,đóng gói sản phẩm chắc chắn đúng với giá tiền giao hàng được thảm lau chân hơi nhỏ nhưg tiền nào của nấy k đòi hổ gì thêm cho shop bốn sao
997,"Giao hàng nhanh, thảm lông mềm, hơi bé và bẩn, nhìn giống thảm cũ",negative,material_comfort,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng nhanh thảm lông mềm hơi bé và bẩn nhìn giống thảm cũ
998,Sản phẩm giống như giới thiệu trên Shopee.Giao hàng đầy đủ và đóng gói kỹ tuy nhiên giao hàng quá chậm,neutral,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm giống như giới thiệu trên shopee giao hàng đầy đủ và đóng gói kỹ tuy nhiên giao hàng quá chậm
999,"Ok, thảm hút tốt, vậy thôi :v, mà trừ 1 sao bù vì đơn hàng giao chậm với mỏ hàn dùng 30' đã hư cmnr",negative,shipping_delivery,no,,free_text_review,shopee_real_scraped,ok thảm hút tốt vậy thôi v mà trừ 1 sao bù vì đơn hàng giao chậm với mỏ hàn dùng 30 đã hư cmnr
1000,"San pham chat luong, dung tot. Se ung ho cho san pham nay lau dai",neutral,no_issue,no,,free_text_review,shopee_real_scraped,san pham chat luong dung tot se ung ho cho san pham nay lau dai
1001,Chất lượng sản phẩm: cũng được Đúng với mô tả: đúng,positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm cũng được đúng với mô tả đúng
1002,Sản phẩm giống mô tả. Nhưng giao màu hồng nhạt mau dơ. Đóng gói sản phẩm chắc chắn. Thời gian giao hàng chậm,negative,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm giống mô tả nhưng giao màu hồng nhạt mau dơ đóng gói sản phẩm chắc chắn thời gian giao hàng chậm
1003,Thảm mỏng và không dày giống như sản phẩm ở siêu thị. Nhưng với giá thành rẻ thì cũng chấp nhận được,positive,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped,thảm mỏng và không dày giống như sản phẩm ở siêu thị nhưng với giá thành rẻ thì cũng chấp nhận được
1004,"giao thiếu 1 cây cán của cây chà bồn cầu, còn lại đủ, hàng tạm ksns",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao thiếu 1 cây cán của cây chà bồn cầu còn lại đủ hàng tạm ksns
1005,Thảm bên ngoài mùi hôi lắm và ko sáng đẹp dày dặn được như hình mô tả =.=,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,thảm bên ngoài mùi hôi lắm và ko sáng đẹp dày dặn được như hình mô tả
1006,Cũng ok vừa số tiền,positive,no_issue,no,,free_text_review,shopee_real_scraped,cũng ok vừa số tiền
1007,"Chọn 4 thảm thì ít nhất cũng giao màu khác nhau cho khác, lại đưa giống nhau hết (shop còn ko cho chọn màu) nên cải thiện việc này. Thảm nhỏ gọn êm ok!",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chọn 4 thảm thì ít nhất cũng giao màu khác nhau cho khác lại đưa giống nhau hết shop còn ko cho chọn màu nên cải thiện việc này thảm nhỏ gọn êm ok
1008,"Chất lượng sản phẩm: cũng tạm được, có caia chuẩn bị hàng lâu quá, chê nhẹ :(",positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm cũng tạm được có caia chuẩn bị hàng lâu quá chê nhẹ
1009,Giao hàng hơi chậm và thiếu hàng nhưng bù lại sp ok chất lượng nên đánh giá 4 sao,negative,shipping_delivery,yes,wrong_missing_item,free_text_review,shopee_real_scraped,giao hàng hơi chậm và thiếu hàng nhưng bù lại sp ok chất lượng nên đánh giá 4 sao
1010,Người đóng gói thật sự có tâm địa rất độc ác,neutral,packaging,no,,free_text_review,shopee_real_scraped,người đóng gói thật sự có tâm địa rất độc ác
1011,"Phù hợp với giá tiền, giao hàng nhanh",neutral,price_value,yes,shipping_delivery,free_text_review,shopee_real_scraped,phù hợp với giá tiền giao hàng nhanh
1012,"Cái cần mua lại ko có. Shop hoàn tiền nhưng có hoàn được tiền ship ko mà hoàn. Nếu ko có thì nói để người ta mua chỗ khác, làm bé mình chờ được chơi mà giờ ko có. Bực bội",positive,damaged_defective,no,,free_text_review,shopee_real_scraped,cái cần mua lại ko có shop hoàn tiền nhưng có hoàn được tiền ship ko mà hoàn nếu ko có thì nói để người ta mua chỗ khác làm bé mình chờ được chơi mà giờ ko có bực bội
1013,Dẻ lau mỏng hơn mình nghĩ. Không êm chân lắm do cục bông thưa và ít,positive,no_issue,no,,free_text_review,shopee_real_scraped,dẻ lau mỏng hơn mình nghĩ không êm chân lắm do cục bông thưa và ít
1014,Giống ngoài thị trường nhưng giá rẻ hơn,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,giống ngoài thị trường nhưng giá rẻ hơn
1015,Hàng quá rẻ so với chất lượng,positive,no_issue,no,,free_text_review,shopee_real_scraped,hàng quá rẻ so với chất lượng
1016,săn đc dél 1k nên vũng ok. chứ bt thì nhỏ qua,neutral,no_issue,no,,free_text_review,shopee_real_scraped,săn đc dél 1k nên vũng ok chứ bt thì nhỏ qua
1017,cũng tạm được 2 cái cùng màu,neutral,color_design,no,,free_text_review,shopee_real_scraped,cũng tạm được 2 cái cùng màu
1018,Nhận hàng chỉ cảm thấy hài lòng về thảm thôi. Còn bao nhiêu thứ khác như đồ chơi con nít. Không hài lòng chút nào,positive,no_issue,no,,free_text_review,shopee_real_scraped,nhận hàng chỉ cảm thấy hài lòng về thảm thôi còn bao nhiêu thứ khác như đồ chơi con nít không hài lòng chút nào
1019,Chất lượng sản phẩm: tạm đc Đúng với mô tả: chỉ có cái thớt k đúng mô tả Tất cả sp trừ thớt nhựa là k ưng. K nghĩ là thớt j bé như bàn tay mà shop giao đc,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm tạm đc đúng với mô tả chỉ có cái thớt k đúng mô tả tất cả sp trừ thớt nhựa là k ưng k nghĩ là thớt j bé như bàn tay mà shop giao đc
1020,Chất lượng sản phẩm: ok Đúng với mô tả: đúng như mô tả Ok những chỉ lổi là giá trên bát bể mất một chân không lắp được cái giá đứng không vững,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok đúng với mô tả đúng như mô tả ok những chỉ lổi là giá trên bát bể mất một chân không lắp được cái giá đứng không vững
1021,"Hàng có chất lượng tàm tạm , đóng gói và giao hàng khá chậm, trãi nghiệm",neutral,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàng có chất lượng tàm tạm đóng gói và giao hàng khá chậm trãi nghiệm
1022,"kích thước thảm nhỏ hơn shop quảng cáo, nhắn tin shop không trả lời nên trừ 1 sao",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,kích thước thảm nhỏ hơn shop quảng cáo nhắn tin shop không trả lời nên trừ 1 sao
1023,Sản phẩm giống như mô tả giao đủ số lượng shop giao hàng lâu mặc dù trong nội thành,neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm giống như mô tả giao đủ số lượng shop giao hàng lâu mặc dù trong nội thành
1024,"Thái độ shipper khó chịu, yêu cầu đổi bên vận chuyển",negative,shipping_delivery,no,,free_text_review,shopee_real_scraped,thái độ shipper khó chịu yêu cầu đổi bên vận chuyển
1025,"thảm ok nhưng hơi bé quá, tg giao hàng ổn, đóng gói chưa tốt lắm đâu",positive,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,thảm ok nhưng hơi bé quá tg giao hàng ổn đóng gói chưa tốt lắm đâu
1026,"sản phẩm hơi mỏng, gói hàng mỏng quá mình lấy kéo cắt xước hết miếng :'(",negative,packaging,no,,free_text_review,shopee_real_scraped,sản phẩm hơi mỏng gói hàng mỏng quá mình lấy kéo cắt xước hết miếng
1027,Nói chung ok Hàng giao hơi lâuuuu …..?????’nnnhsbs vxjs dhdnd,neutral,no_issue,no,,free_text_review,shopee_real_scraped,nói chung ok hàng giao hơi lâuuuu nnnhsbs vxjs dhdnd
1028,Thảm hơi nhỏ và mỏng,neutral,material_comfort,no,,free_text_review,shopee_real_scraped,thảm hơi nhỏ và mỏng
1029,Kệ 2 tầng cũ gãy 2 góc chân,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,kệ 2 tầng cũ gãy 2 góc chân
1030,"Sp không giống hình, dùng tạm ổn",neutral,no_issue,no,,free_text_review,shopee_real_scraped,sp không giống hình dùng tạm ổn
1031,Hơi nhỏ hơn lần trước mình giao,neutral,no_issue,no,,free_text_review,shopee_real_scraped,hơi nhỏ hơn lần trước mình giao
1032,Tạm ok. Chưa thấm hút tốt,positive,no_issue,no,,free_text_review,shopee_real_scraped,tạm ok chưa thấm hút tốt
1033,Bình thường,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped,bình thường
1034,Tiền nào của đó,neutral,price_value,no,,free_text_review,shopee_real_scraped,tiền nào của đó
1035,Cũng tạm,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped,cũng tạm
1036,Giao hàng hơi lâu,neutral,no_issue,no,,free_text_review,shopee_real_scraped,giao hàng hơi lâu
1037,Tạm ôn,neutral,spam_irrelevant,no,,spam_irrelevant,shopee_real_scraped,tạm ôn
1038,"Mùi hương: ko mùi Công dụng: máy mác sa nhẹ, cảm giác tê tê như có luồn điện, với giá cả này thì ok, nhỏ gọn đơn giản dễ sài",negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped,mùi hương ko mùi công dụng máy mác sa nhẹ cảm giác tê tê như có luồn điện với giá cả này thì ok nhỏ gọn đơn giản dễ sài
1039,Mùi hương: có mùi nhựa Công dụng: giúp massage Shop gì mà không tư vấn kỹ càng gì hết tôi nhắn và số 0 trả lời để bị trừ 2 sau sản phẩm thì dùng ok nhưng tôi nói sớm nghe nè shop nàng trả lời tin nhắn của khách hàng nha shop ơi,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương có mùi nhựa công dụng giúp massage shop gì mà không tư vấn kỹ càng gì hết tôi nhắn và số 0 trả lời để bị trừ 2 sau sản phẩm thì dùng ok nhưng tôi nói sớm nghe nè shop nàng trả lời tin nhắn của khách hàng nha shop ơi
1040,"Mùi hương: k mùi Công dụng: massage Có ai dùng bị như e k. Chứ e k dùng nổi, cảm giác như tê như bị điện giật chứ k hề thấy thư giãn",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương k mùi công dụng massage có ai dùng bị như e k chứ e k dùng nổi cảm giác như tê như bị điện giật chứ k hề thấy thư giãn
