page,review_text,cleaned_review,sentiment,issue
6,Chất liệu: đúng với mô tả Màu sắc: đẹp Hàng nhận về đẹp mặc thoải mái rất thích đã mua 2 lần! Lần sau lại ủng hộ shop tiếp! 0:16 1 thuhuyenpham11,chất liệu đúng với mô tả màu sắc đẹp hàng nhận về đẹp mặc thoải mái rất thích đã mua 2 lần lần sau lại ủng hộ shop tiếp,positive,no_issue
6,"Màu sắc: combo 2 màu xanh than và đen Chất đẹp, mát , mình đã mua so bên shop này rất nhiều lần, rất ưng,nhân viên tư vấn nhiệt tình 0:11 1 _*****n",màu sắc combo 2 màu xanh than và đen chất đẹp mát mình đã mua so bên shop này rất nhiều lần rất ưng nhân viên tư vấn nhiệt tình,positive,no_issue
6,"Chất lượng sản phẩm tốt nha. Giá lại quá rẻ. Quần có co giãn nhẹ, lại có khoá túi, rất tiện đi tập thể dục 0:14 1 u*****e",chất lượng sản phẩm tốt nha giá lại quá rẻ quần có co giãn nhẹ lại có khoá túi rất tiện đi tập thể dục,positive,no_issue
6,"Chất lượng sản phẩm rất tốt, đóng gói cẩn thận, nhận hàng nhanh chóng. Chất lượng sản phẩm không làm thất vọng, giá cả hợp lý. Đánh giá 5 sao. Chất lượng sản phẩm ổn định, giá cả phải chăng. Tôi rất hài lòng. Chất lượng sản phẩm tuyệt vời, giá thành hợp lý. Đã giới thiệu cho bạn bè. Chất lượng sản phẩm vượt xa giá trị của nó. Sẽ mua lại ở Shopee. Dịch vụ giao hàng nhanh, sản phẩm chất lượng. Hài lòng 100%. 2 manhtrinh90",chất lượng sản phẩm rất tốt đóng gói cẩn thận nhận hàng nhanh chóng chất lượng sản phẩm khong làm thất vọng giá cả hợp lý đánh giá 5 sao chất lượng sản phẩm ổn định giá cả phải chăng tôi rất hài lòng chất lượng sản phẩm tuyệt vời giá thành hợp lý đã giới thiệu cho bạn bè chất lượng sản phẩm vượt xa giá trị của nó sẽ mua lại ở shopee dịch vụ giao hàng nhanh sản phẩm chất lượng hài lòng 100 2 manhtrinh90,positive,no_issue
6,"Đúng với mô tả: đúng mô tả Màu sắc: ghi đậm Shop đóng gói sản phẩm rất kỹ và giao hàng khá nhanh.Chất liệu chất lượng sản phẩm thì rất ok,vải dày dặn mà mặc thoáng mát,túi thì đều có khóa rất tiện.Shop tư vấn rất nhiệt tình.Thanks shop. 0:12 3 1 2 4 5 6 7 8 Mã giảm giá của Shop Giảm 5k₫ Đơn Tối Thiểu 399k₫ Sắp hết hạn: Còn 6 giờ Lưu Top Sản Phẩm Nổi Bật Combo 2 quần đùi nam thể thao Guzado Cạp Chun,Vải Gió Thoáng Mát Vận Động Thoải Mái CB2GSR01 176.900 ₫ Bộ Quần Áo Nam GUZADO Thun Lạnh Cao Cấp, Set Chơi Pickleball, Tập Gym Co Giãn, Thoáng Khí GBP01 424.000 ₫ Áo Polo Nam GUZADO Cổ Bẻ Coolmax Thể Thao Co Giãn, Thấm Hút Cực Tốt Kiểu Dáng Basic PL01 209.000 ₫ [TẶNG TẤT] Áo Thun Thể Thao Nam GUZADO Coolmax Cao Cấp, Thấm Hút Mồ Hôi Tốt, Co Giãn Linh Hoạt GTS 159.000 ₫ [TẶNG TẤT]Áo Polo Nam Cao Cấp GUZADO Vải Cá Sấu Cotton Thoáng Khí, Sang Trọng Lịch Lãm, Dễ Phối Đồ GPL02 269.000 ₫ [TẶNG TẤT] Set 3 Quần Lót Tam Giác Nam GUZADO Vải Cotton Cao Cấp 2 Lớp Kháng Khuẩn,Co Giãn 4 Chiều GBF(CHE TÊN) 199.000 ₫ SET 3 Sịp Boxer Cotton Nam GUZADO 2 Lớp Kháng Khuẩn, Co Giãn, Thấm Hút Tốt, 4 Màu Basic GBX 158.900 ₫ Bộ Thể Thao Nam GUZADO Vải Coolmax Cao Cấp, Mềm Mát da, Co Giãn Tốt Tập Gym Mặc Nhà Thoải Mái GBT 309.000 ₫ DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2",đúng với mô tả đúng mô tả màu sắc ghi đậm shop đóng gói sản phẩm rất kỹ và giao hàng khá nhanh chất liệu chất lượng sản phẩm thì rất ok vải dày dặn mà mặc thoáng mát túi thì đều có khóa rất tiện shop tư vấn rất nhiệt tình thanks shop,positive,no_issue
7,"Mua 2 cái quần ưng ý lắm ạ, em quay lại mấy lần shop rồi thấy ưng cái bụng cực kì ạ, shop chuẩn bị hàng đóng gói và vận chuyển nhanh chóng 0:16 1 vtt30112001",mua 2 cái quần ưng ý lắm ạ em quay lại mấy lần shop rồi thấy ưng cái bụng cực kì ạ shop chuẩn bị hàng đóng gói và vận chuyển nhanh chóng,positive,no_issue
7,"Vỏ gối mát cực, nằm ngủ thoải mái Gối êm nha, đàn hồi tốt, bông chuẩn 🥰 Bao bì đẹp, mùi thơm, dùng xong thấy da cũng ok, nên dùng thử nha 0:04",vỏ gối mát cực nằm ngủ thoải mái gối êm nha đàn hồi tốt bông chuẩn bao bì đẹp mùi thơm dùng xong thấy da cũng ok nên dùng thử nha,neutral,no_issue
7,"Chất liệu: vải gió Màu sắc: màu đẹp như hình đã đăng bán Đúng với mô tả: kiểu dáng như hình shop đăng bán 52 kg mua size M,mặc vừa nha. Màu vải đẹp,không bị ra màu khi giặt với xà phòng giặt đồ. Tiện lợi cho chơi các môn thể thao,vì giặt nhanh khô,vì là loại vải gió. Có túi 2 bên hông . Có thêm dây rút để điều chỉnh độ rộng ,chật bụng. Nên mua nha cả nhà. Shiper giao hàng cũng rất nhiệt tình. 1:00",chất liệu vải gió màu sắc màu đẹp như hình đã đăng bán đúng với mô tả kiểu dáng như hình shop đăng bán 52 kg mua size m mặc vừa nha màu vải đẹp khong bị ra màu khi giặt với xà phòng giặt đồ tiện lợi cho chơi các môn thể thao vì giặt nhanh khô vì là loại vải gió có túi 2 bên hông có thêm dây rút để điều chỉnh độ rộng chật bụng nên mua nha cả nhà shiper giao hàng cũng rất nhiệt tình,positive,no_issue
7,"Thấm hút: thoáng mát. phù hợp mặc mùa hè Vải: không rõ chất liệu Màu sắc: màu sắc đúng như hình ảnh shop đã đăng Màu quần đẹp, không bị ra màu khi giặt. Quần có dây rút phía bên trong. Kiểu quần năng động. Mặc thoáng mát, phù hợp mặc mùa hè Phù hợp giá tiền. Nên mua nha cả nhà 1:00",thấm hút thoáng mát phù hợp mặc mùa hè vải khong rõ chất liệu màu sắc màu sắc đúng như hình ảnh shop đã đăng màu quần đẹp khong bị ra màu khi giặt quần có dây rút phía bên trong kiểu quần năng động mặc thoáng mát phù hợp mặc mùa hè phù hợp giá tiền nên mua nha cả nhà,positive,no_issue
7,"Giao hàng nhanh, đúng như lựa chọn. Đóng gói cẩn thận. Chất liệu mẫu mã đúng như quảng cáo. Độ hoàn thiện, đường may rất cẩn thận và chuẩn. Các chi tiết nhỏ cũng làm rất chỉnh chu. Nói chung là rất hài lòng với sp này. Mua đc với giá chỉ 70k/ cái. Rất ổn so với những lần mua trc của shop khâc trên sàn. Sẽ tiếp tục ủng hộ khi có nhu cầu. Chua khi nào mua quần áo trên sàn mà ưng ý như thế 0:20",giao hàng nhanh đúng như lựa chọn đóng gói cẩn thận chất liệu mẫu mã đúng như quảng cáo độ hoàn thiện đường may rất cẩn thận và chuẩn các chi tiết nhỏ cũng làm rất chỉnh chu nói chung là rất hài lòng với san pham này mua duoc với giá chỉ 70k cái rất ổn so với những lần mua trc của shop khâc trên sàn sẽ tiếp tục ủng hộ khi có nhu cầu chua khi nào mua quần áo trên sàn mà ưng ý như thế,positive,no_issue
7,"Thấm hút: thoang mát, chất nhẹ Màu sắc: mau đẹp quần giá khá ổn, màu đa dạng, chất vải nhẹ mặc mát, đã mua lại lần 2 rất ưng 0:11",thấm hút thoang mát chất nhẹ màu sắc mau đẹp quần giá khá ổn màu đa dạng chất vải nhẹ mặc mát đã mua lại lần 2 rất ưng,positive,no_issue
8,"Chất liệu: mềm Màu sắc: đẹp Đúng với mô tả: ok Đã mua có shop nhiều lần, chất lượng tốt, mặc phom chuẩn thoải mái. Giá rẻ đáng để mua và ủng hộ lần sau 0:05",chất liệu mềm màu sắc đẹp đúng với mô tả ok đã mua có shop nhiều lần chất lượng tốt mặc phom chuẩn thoải mái giá rẻ đáng để mua và ủng hộ lần sau,positive,no_issue
8,"Màu sắc: chuẩn màu đen và ghi Chất liệu: vải gió Đúng với mô tả: chuẩn Giao hàng nhanh đóng gói cẩn thận. Săn sale trên live giá rẻ, mặc thoải mái. Cho shop 5 sao. 0:06 2 8s1u6rqjvy",màu sắc chuẩn màu đen và ghi chất liệu vải gió đúng với mô tả chuẩn giao hàng nhanh đóng gói cẩn thận săn sale trên live giá rẻ mặc thoải mái cho shop 5 sao,positive,no_issue
8,"Đúng với mô tả: nhu hinh anh Chất liệu: gio Màu sắc: đen, ghi Chất liệu vải, kiểu dáng quần đẹp mình đã mua lần 2 rồi chồng mặc rất thoải mái. Giao hàng nhanh sẽ tiếp tục ủng hộ shop 0:12",đúng với mô tả nhu hinh anh chất liệu gio màu sắc đen ghi chất liệu vải kiểu dáng quần đẹp mình đã mua lần 2 rồi chồng mặc rất thoải mái giao hàng nhanh sẽ tiếp tục ủng hộ shop,positive,no_issue
8,"Thấm hút: dễ chịu Vải: vải gió mềm , đũng may dễ mặc Màu sắc: màu sắc chuẩn, chất liệu vải gió, đường may chắc chắn, Quần form chuẩn mua nhiều lần nhiều màu thay đổi 0:12 0:05",thấm hút dễ chịu vải vải gió mềm đũng may dễ mặc màu sắc màu sắc chuẩn chất liệu vải gió đường may chắc chắn quần form chuẩn mua nhiều lần nhiều màu thay đổi,positive,no_issue
8,Đúng với mô tả: ok Sản phẩm đúng như miêu tả. Shop đóng gói và giao hàng nhanh.vải quần mặc mát và thoải mái. Giá phù hợp. Cảm ơn shop. Sẽ ủng hộ thêm khi cần. 0:06,đúng với mô tả ok sản phẩm đúng như miêu tả shop đóng gói và giao hàng nhanh vải quần mặc mát và thoải mái giá phù hợp cảm ơn shop sẽ ủng hộ thêm khi cần,positive,no_issue
8,"Thấm hút: quần mát, khô nhanh Vải: vải co giãn tốt Màu sắc: màu sắc đẹp.Không phai màu Hàng ok nha shop. Đã mua shop nhiều lần. Sẽ ủng hộ lần sau nhé. 0:05",thấm hút quần mát khô nhanh vải vải co giãn tốt màu sắc màu sắc đẹp khong phai màu hàng ok nha shop đã mua shop nhiều lần sẽ ủng hộ lần sau nhé,positive,no_issue
9,"Đúng với mô tả: đúng Chất liệu: ok Màu sắc: đen Quần đẹp, chất gió thoáng, nhẹ. Độ dài hợp lý, vừa phải. Mua đc sale nên giá tốt. Rất nên mua 0:15",đúng với mô tả đúng chất liệu ok màu sắc đen quần đẹp chất gió thoáng nhẹ độ dài hợp lý vừa phải mua duoc sale nên giá tốt rất nên mua,positive,no_issue
9,"Thấm hút: tốt Vải: vải Màu sắc: nhiều màu Quần đẹp, chất lượng, đã mua nhiều lần rồi nên yên tâm chất lượng nha. Ship hàng nhanh, đóng gói sản phẩm cẩn thận, mọi người nên mua nhé",thấm hút tốt vải vải màu sắc nhiều màu quần đẹp chất lượng đã mua nhiều lần rồi nên yên tâm chất lượng nha ship hàng nhanh đóng gói sản phẩm cẩn thận mọi người nên mua nhé,positive,no_issue
9,"Màu sắc: đẹp Chất liệu: co giãn,mát Lần đầu mua của shop, quần đẹp, đường may đẹp ít chỉ thừa,săn sale được giá rẻ, sẽ ủng hộ shop thêm những lần sau 0:10",màu sắc đẹp chất liệu co giãn mát lần đầu mua của shop quần đẹp đường may đẹp ít chỉ thừa săn sale duoc giá rẻ sẽ ủng hộ shop thêm những lần sau,positive,no_issue
9,"Đúng với mô tả: ok Chất liệu: ok Màu sắc: đen xám Hàng ok chất liệu mỏng thoáng hợp với chạy nhảy. Sử dụng ngày mai sẽ review kĩ hơn, còn lại thấy ổn với giá tiền 0:27",đúng với mô tả ok chất liệu ok màu sắc đen xám hàng ok chất liệu mỏng thoáng hợp với chạy nhảy sử dụng ngày mai sẽ review kĩ hơn còn lại thấy ổn với giá tiền,positive,no_issue
9,"Màu sắc: đen, than Chất liệu: gió Đúng với mô tả: đúng Giao hàng rất nhanh, đúng, đủ hàng. Size chuẩn mặc vừa. Bạn nào muốn mặc thoải mái thì tăng thêm 1 size 0:07",màu sắc đen than chất liệu gió đúng với mô tả đúng giao hàng rất nhanh đúng đủ hàng size chuẩn mặc vừa bạn nào muốn mặc thoải mái thì tăng thêm 1 size,positive,no_issue
9,"Thấm hút: tot Vải: gio Màu sắc: dep Chất liệu quần tương đối đẹp mát vải gió, shop đóng gói cẩn thận hàng đẹp sẽ ủng hộ shop lần tiếp theo 0:12",thấm hút tot vải gio màu sắc dep chất liệu quần tương đối đẹp mát vải gió shop đóng gói cẩn thận hàng đẹp sẽ ủng hộ shop lần tiếp theo,positive,no_issue
10,"Màu sắc: xanh đậm Đúng với mô tả: đúng với mô tả Chất liệu: vải cotton Quần này mình mua lần thứ 3 rồi, rất hài lòng. Form đẹp, màu nhã nhặn, đặc biệt là nhẹ . 0:13",màu sắc xanh đậm đúng với mô tả đúng với mô tả chất liệu vải cotton quần này mình mua lần thứ 3 rồi rất hài lòng form đẹp màu nhã nhặn đặc biệt là nhẹ,positive,no_issue
10,"Shop chuẩn bị hàng nhanh, giao hàng đúng hẹn. Sản phẩm được đóng gói cẩn thận, chỉn chu. Chất vải đẹp, form mặc lên rất chuẩn và dễ chịu. Đã mua nhiều lần 0:04",shop chuẩn bị hàng nhanh giao hàng đúng hẹn sản phẩm duoc đóng gói cẩn thận chỉn chu chất vải đẹp form mặc lên rất chuẩn và dễ chịu đã mua nhiều lần,positive,no_issue
10,"Thấm hút: Tôi thấy quần mặc thoải mái, thoáng mát Vải: chất liệu vải mềm mại, co giãn tốt. Màu sắc: màu sắc đúng hình ảnh về mặc giặt không bị phai màu. Mặc thoải mái, dẽ chịu mua lại 2 lần rồi. Toàn mua combo add mã giảm giá vào. 0:12 0:18",thấm hút tôi thấy quần mặc thoải mái thoáng mát vải chất liệu vải mềm mại co giãn tốt màu sắc màu sắc đúng hình ảnh về mặc giặt khong bị phai màu mặc thoải mái dẽ chịu mua lại 2 lần rồi toàn mua combo add mã giảm giá vào,positive,no_issue
10,Mik rất hai lòng về sp này vừa rẻ vừa đẹp vừa đáng tiền nữa shop này quá là uy tín luôn ạ 😻😻😻 mời m.n ghé shop này ạ vừa rẻ vừa chất lượng nữa lần sau mik ủng hộ shop típ ❤️ 0:20 2 dothithuhuong1903,mik rất hai lòng về san pham này vừa rẻ vừa đẹp vừa đáng tiền nữa shop này quá là uy tín luôn ạ mời m n ghé shop này ạ vừa rẻ vừa chất lượng nữa lần sau mik ủng hộ shop típ,positive,no_issue
10,"Shop giao hàng nhanh chóng, đóng gói cẩn thận. Quần có dãn tốt, mặc lên vừa vặn, dáng thể thao năng động và nhẹ nhàng. Mọi người nên mua nha. 0:12 0:05",shop giao hàng nhanh chóng đóng gói cẩn thận quần có dãn tốt mặc lên vừa vặn dáng thể thao năng động và nhẹ nhàng mọi người nên mua nha,positive,no_issue
10,Thấm hút: tôi tahays quần đùi thoáng mát Vải: chất liệu mềm co giãn tốt Màu sắc: đúng với mô tả Hàng ok nha shop. Đã mua nhiều lần. Sẽ ủng hộ lần sau nhé. 0:05,thấm hút tôi tahays quần đùi thoáng mát vải chất liệu mềm co giãn tốt màu sắc đúng với mô tả hàng ok nha shop đã mua nhiều lần sẽ ủng hộ lần sau nhé,positive,no_issue
1,Shop giao hàng nhanh. Shop đóng gói hàng cẩn thận. Hàng nhận được sạch sữ. Hàng sử dụng rất tốt. Cảm ơn shop rất nhiều. Mua khăn của shop vài lần. Giá tốt. Khăn thấm hút nước rất tốt. Dày vừa phải ko bị dày quá cũng ko bị mỏng quá. Rất nên mua. 0:09 424 honghoa081116,shop giao hàng nhanh shop đóng gói hàng cẩn thận hàng nhận duoc sạch sữ hàng sử dụng rất tốt cảm ơn shop rất nhiều mua khăn của shop vài lần giá tốt khăn thấm hút nước rất tốt dày vừa phải khong bị dày quá cũng khong bị mỏng quá rất nên mua,positive,no_issue
1,"Chất lượng sản phẩm: tốt Đúng với mô tả: đúng Chất vải cotton, mềm, lau êm mặt Hàng giao đúng màu nè, màu nào cũng đẹp Hàng giao nhanh, anh shipper thân thiện lắm xincamon rất nhiều 🥺 0:15 382 vuonghuyhai_ussh",chất lượng sản phẩm tốt đúng với mô tả đúng chất vải cotton mềm lau êm mặt hàng giao đúng màu nè màu nào cũng đẹp hàng giao nhanh anh shipper thân thiện lắm xincamon rất nhiều,positive,no_issue
